35	930	1
35	964	1
36	382	1
36	436	1
36	812	1
37	20	1
37	49	1
37	229	1
37	252	1
37	310	1
37	624	1
37	625	1
37	631	1
37	688	1
37	771	1
37	803	1
37	809	1
37	851	1
37	930	1
37	1031	1
38	486	1
38	826	1
38	867	1
39	154	1
40	268	1
40	276	1
40	403	1
40	613	1
40	750	1
41	17	1
41	436	1
41	812	1
41	932	1
42	17	1
42	812	1
43	14	1
43	15	1
43	20	1
43	22	1
43	24	1
43	40	1
43	64	1
43	109	1
43	144	1
43	151	1
43	152	1
43	161	1
43	188	1
43	212	1
43	217	1
43	310	1
43	313	1
43	317	1
43	337	1
43	354	1
43	361	1
43	373	1
43	431	1
43	443	1
43	452	1
43	458	1
43	481	1
43	483	1
43	486	1
43	489	1
43	526	1
43	535	1
43	541	1
43	548	1
43	553	1
43	555	1
43	566	1
43	574	1
43	575	1
43	581	1
43	584	1
43	585	1
43	613	1
43	637	1
43	666	1
43	671	1
43	701	1
43	728	1
43	747	1
43	750	1
43	765	1
43	767	1
43	771	1
43	782	1
43	785	1
43	786	1
43	795	1
43	804	1
43	805	1
43	826	1
43	868	1
43	869	1
43	894	1
43	898	1
43	914	1
43	937	1
43	941	1
43	953	1
43	954	1
43	955	1
43	959	1
43	960	1
43	962	1
43	1001	1
43	1031	1
43	1032	1
43	1033	1
43	1034	1
43	1036	1
44	14	1
44	27	1
44	67	1
44	109	1
44	122	1
44	141	1
44	143	1
44	144	1
44	151	1
44	154	1
44	283	1
44	313	1
44	382	1
44	385	1
44	404	1
44	428	1
44	436	1
44	449	1
44	466	1
44	482	1
44	496	1
44	527	1
44	541	1
44	545	1
44	548	1
44	581	1
44	613	1
44	647	1
44	671	1
44	691	1
44	718	1
44	750	1
44	768	1
44	771	1
44	787	1
44	792	1
44	889	1
44	898	1
44	905	1
44	909	1
44	930	1
44	960	1
44	961	1
44	1034	1
44	1037	1
45	78	1
45	753	1
45	913	1
46	371	1
46	553	1
46	557	1
46	558	1
46	599	1
46	771	1
47	385	1
47	452	1
47	548	1
47	747	1
47	1031	1
48	36	1
48	111	1
48	351	1
48	465	1
48	553	1
48	556	1
48	557	1
48	613	1
48	674	1
48	770	1
48	779	1
48	972	1
48	973	1
48	1025	1
49	14	1
49	86	1
49	91	1
49	94	1
49	122	1
49	166	1
49	168	1
49	255	1
49	345	1
49	351	1
49	377	1
49	385	1
49	395	1
49	427	1
49	452	1
49	539	1
49	569	1
49	640	1
49	694	1
49	707	1
49	717	1
49	724	1
49	771	1
49	826	1
49	861	1
49	875	1
49	902	1
49	919	1
49	930	1
49	941	1
49	971	1
50	52	1
50	102	1
50	153	1
50	382	1
50	387	1
50	405	1
50	406	1
50	501	1
50	571	1
50	660	1
50	874	1
50	875	1
50	960	1
50	980	1
50	1016	1
51	49	1
51	75	1
51	88	1
51	122	1
51	130	1
51	146	1
51	154	1
51	194	1
51	221	1
51	224	1
51	247	1
51	255	1
51	272	1
51	278	1
51	299	1
51	304	1
51	338	1
51	351	1
51	363	1
51	371	1
51	385	1
51	398	1
51	404	1
51	409	1
51	414	1
51	418	1
51	427	1
51	428	1
51	440	1
51	492	1
51	539	1
51	609	1
51	703	1
51	717	1
51	724	1
51	729	1
51	730	1
51	734	1
51	771	1
51	825	1
51	826	1
51	859	1
51	861	1
51	873	1
51	875	1
51	880	1
51	884	1
51	901	1
51	905	1
51	911	1
51	965	1
51	1019	1
51	1047	1
52	318	1
52	487	1
52	637	1
52	655	1
52	656	1
52	931	1
53	1	1
53	15	1
53	20	1
53	39	1
53	41	1
53	75	1
53	85	1
53	100	1
53	109	1
53	145	1
53	154	1
53	184	1
53	186	1
53	188	1
53	197	1
53	201	1
53	212	1
53	226	1
53	232	1
53	233	1
53	244	1
53	255	1
53	293	1
53	310	1
53	323	1
53	327	1
53	342	1
53	351	1
53	368	1
53	374	1
53	406	1
53	420	1
53	431	1
53	452	1
53	466	1
53	481	1
53	486	1
53	488	1
53	489	1
53	492	1
53	506	1
53	526	1
53	529	1
53	548	1
53	565	1
53	578	1
53	581	1
53	633	1
53	646	1
53	654	1
53	671	1
53	679	1
53	689	1
53	692	1
53	700	1
53	703	1
53	732	1
53	734	1
53	752	1
53	768	1
53	771	1
53	787	1
53	806	1
53	826	1
53	827	1
53	867	1
53	898	1
53	902	1
53	936	1
53	941	1
53	957	1
53	983	1
53	986	1
53	993	1
53	999	1
53	1022	1
53	1031	1
53	1033	1
54	68	1
54	307	1
54	647	1
54	759	1
54	764	1
54	765	1
54	771	1
54	848	1
54	1038	1
55	50	1
55	76	1
55	144	1
55	222	1
55	248	1
55	311	1
55	319	1
55	321	1
55	326	1
55	390	1
55	403	1
55	487	1
55	565	1
55	655	1
55	687	1
55	737	1
55	748	1
55	777	1
55	804	1
55	806	1
55	826	1
55	827	1
55	931	1
55	932	1
55	942	1
55	957	1
56	310	1
56	434	1
57	310	1
57	434	1
57	748	1
57	804	1
57	941	1
58	7	1
58	20	1
58	42	1
58	46	1
58	53	1
58	58	1
58	109	1
58	118	1
58	120	1
58	122	1
58	128	1
58	129	1
58	154	1
58	160	1
58	161	1
58	163	1
58	167	1
58	168	1
58	186	1
58	188	1
58	201	1
58	212	1
58	217	1
58	220	1
58	226	1
58	240	1
58	253	1
58	255	1
58	334	1
58	349	1
58	351	1
58	363	1
58	377	1
58	382	1
58	384	1
58	385	1
58	406	1
58	412	1
58	414	1
58	418	1
58	428	1
58	431	1
58	450	1
58	452	1
58	478	1
58	486	1
58	489	1
58	508	1
58	516	1
58	527	1
58	533	1
58	539	1
58	541	1
58	542	1
58	544	1
58	548	1
58	566	1
58	573	1
58	581	1
58	595	1
58	605	1
58	607	1
58	613	1
58	617	1
58	647	1
58	653	1
58	671	1
58	696	1
58	700	1
58	717	1
58	718	1
58	719	1
58	734	1
58	746	1
58	750	1
58	756	1
58	762	1
58	764	1
58	771	1
58	803	1
58	813	1
58	826	1
58	840	1
58	842	1
58	851	1
58	858	1
58	862	1
58	863	1
58	864	1
58	874	1
58	875	1
58	880	1
58	885	1
58	896	1
58	898	1
58	929	1
58	940	1
58	941	1
58	944	1
58	956	1
58	959	1
58	962	1
58	965	1
58	977	1
58	991	1
58	1014	1
58	1031	1
58	1032	1
58	1033	1
58	1034	1
58	1037	1
58	1039	1
58	1040	1
58	1051	1
59	20	1
59	122	1
59	406	1
59	541	1
59	671	1
59	941	1
60	45	1
60	122	1
60	247	1
60	363	1
60	375	1
60	377	1
60	395	1
60	630	1
60	682	1
60	717	1
60	724	1
60	875	1
60	919	1
60	979	1
60	999	1
60	1031	1
61	17	1
61	105	1
61	107	1
61	144	1
61	206	1
61	396	1
61	425	1
61	436	1
61	651	1
61	661	1
61	702	1
61	742	1
61	743	1
61	744	1
61	812	1
61	835	1
61	855	1
61	994	1
61	1026	1
61	1044	1
62	17	1
62	122	1
62	144	1
62	239	1
62	304	1
62	363	1
62	427	1
62	436	1
62	452	1
62	538	1
62	569	1
62	706	1
62	812	1
62	826	1
62	875	1
62	905	1
62	965	1
62	985	1
63	6	1
63	12	1
63	13	1
63	14	1
63	46	1
63	47	1
63	52	1
63	58	1
63	64	1
63	76	1
63	86	1
63	88	1
63	91	1
63	93	1
63	109	1
63	114	1
63	118	1
63	121	1
63	122	1
63	124	1
63	129	1
63	130	1
63	132	1
63	154	1
63	168	1
63	170	1
63	184	1
63	186	1
63	187	1
63	193	1
63	201	1
63	211	1
63	228	1
63	245	1
63	248	1
63	252	1
63	254	1
63	281	1
63	293	1
63	299	1
63	300	1
63	304	1
63	345	1
63	352	1
63	354	1
63	363	1
63	364	1
63	373	1
63	382	1
63	385	1
63	387	1
63	393	1
63	403	1
63	406	1
63	412	1
63	418	1
63	423	1
63	427	1
63	428	1
63	439	1
63	452	1
63	457	1
63	466	1
63	481	1
63	486	1
63	498	1
63	519	1
63	527	1
63	533	1
63	537	1
63	539	1
63	540	1
63	541	1
63	548	1
63	569	1
63	581	1
63	609	1
63	612	1
63	617	1
63	625	1
63	630	1
63	647	1
63	671	1
63	693	1
63	706	1
63	717	1
63	724	1
63	730	1
63	732	1
63	733	1
63	738	1
63	752	1
63	755	1
63	756	1
63	765	1
63	766	1
63	771	1
63	776	1
63	804	1
63	814	1
63	820	1
63	826	1
63	836	1
63	841	1
63	858	1
63	861	1
63	874	1
63	875	1
63	876	1
63	882	1
63	911	1
63	915	1
63	919	1
63	930	1
63	936	1
63	941	1
63	959	1
63	971	1
63	1016	1
64	310	1
64	477	1
64	941	1
65	168	1
65	302	1
65	304	1
65	336	1
65	439	1
65	665	1
65	694	1
65	771	1
65	875	1
66	487	1
66	655	1
66	957	1
67	122	1
67	546	1
68	144	1
68	237	1
68	244	1
68	371	1
68	436	1
68	449	1
68	613	1
68	640	1
68	717	1
68	771	1
68	812	1
68	874	1
68	969	1
69	7	1
69	14	1
69	15	1
69	20	1
69	39	1
69	47	1
69	51	1
69	52	1
69	55	1
69	58	1
69	70	1
69	81	1
69	86	1
69	88	1
69	89	1
69	106	1
69	114	1
69	115	1
69	118	1
69	122	1
69	123	1
69	128	1
69	130	1
69	134	1
69	135	1
69	140	1
69	141	1
69	143	1
69	148	1
69	154	1
69	155	1
69	166	1
69	168	1
69	170	1
69	171	1
69	179	1
69	188	1
69	195	1
69	196	1
69	203	1
69	206	1
69	207	1
69	208	1
69	212	1
69	229	1
69	230	1
69	234	1
69	240	1
69	241	1
69	242	1
69	244	1
69	247	1
69	249	1
69	254	1
69	255	1
69	259	1
69	262	1
69	268	1
69	269	1
69	272	1
69	279	1
69	280	1
69	281	1
69	283	1
69	288	1
69	299	1
69	304	1
69	306	1
69	307	1
69	308	1
69	324	1
69	329	1
69	332	1
69	334	1
69	345	1
69	352	1
69	359	1
69	363	1
69	373	1
69	377	1
69	382	1
69	383	1
69	385	1
69	388	1
69	392	1
69	400	1
69	403	1
69	404	1
69	406	1
69	410	1
69	411	1
69	413	1
69	418	1
69	423	1
69	427	1
69	428	1
69	436	1
69	439	1
69	441	1
69	449	1
69	465	1
69	466	1
69	472	1
69	476	1
69	480	1
69	485	1
69	486	1
69	492	1
69	498	1
69	500	1
69	501	1
69	502	1
69	511	1
69	527	1
69	533	1
69	536	1
69	539	1
69	541	1
69	546	1
69	548	1
69	552	1
69	555	1
69	569	1
69	579	1
69	590	1
69	592	1
69	602	1
69	617	1
69	647	1
69	652	1
69	659	1
69	660	1
69	663	1
69	671	1
69	694	1
69	697	1
69	707	1
69	708	1
69	717	1
69	718	1
69	724	1
69	733	1
69	734	1
69	740	1
69	747	1
69	752	1
69	753	1
69	756	1
69	762	1
69	771	1
69	774	1
69	785	1
69	806	1
69	812	1
69	813	1
69	815	1
69	822	1
69	823	1
69	826	1
69	858	1
69	861	1
69	864	1
69	865	1
69	867	1
69	875	1
69	876	1
69	877	1
69	878	1
69	879	1
69	880	1
69	884	1
69	886	1
69	887	1
69	890	1
69	891	1
69	892	1
69	905	1
69	906	1
69	919	1
69	931	1
69	936	1
69	941	1
69	944	1
69	949	1
69	952	1
69	954	1
69	965	1
69	978	1
69	999	1
69	1011	1
69	1016	1
69	1031	1
69	1033	1
69	1037	1
69	1041	1
69	1042	1
70	34	1
70	198	1
70	385	1
70	439	1
70	493	1
70	548	1
70	681	1
70	804	1
70	930	1
70	941	1
71	17	1
71	20	1
71	39	1
71	47	1
71	49	1
71	52	1
71	58	1
71	64	1
71	114	1
71	121	1
71	122	1
71	132	1
71	134	1
71	141	1
71	142	1
71	144	1
71	152	1
71	153	1
71	154	1
71	155	1
71	158	1
71	159	1
71	160	1
71	165	1
71	168	1
71	172	1
71	173	1
71	197	1
71	200	1
71	201	1
71	212	1
71	226	1
71	254	1
71	256	1
71	267	1
71	269	1
71	276	1
71	300	1
71	310	1
71	311	1
71	315	1
71	318	1
71	319	1
71	351	1
71	352	1
71	358	1
71	365	1
71	382	1
71	385	1
71	387	1
71	388	1
71	400	1
71	404	1
71	407	1
71	412	1
71	415	1
71	418	1
71	427	1
71	428	1
71	429	1
71	436	1
71	439	1
71	442	1
71	445	1
71	452	1
71	466	1
71	481	1
71	487	1
71	497	1
71	510	1
71	529	1
71	533	1
71	541	1
71	546	1
71	574	1
71	581	1
71	588	1
71	597	1
71	606	1
71	613	1
71	638	1
71	654	1
71	684	1
71	690	1
71	692	1
71	694	1
71	734	1
71	746	1
71	747	1
71	765	1
71	771	1
71	802	1
71	812	1
71	816	1
71	826	1
71	861	1
71	864	1
71	867	1
71	874	1
71	877	1
71	880	1
71	898	1
71	905	1
71	915	1
71	922	1
71	930	1
71	931	1
71	932	1
71	939	1
71	941	1
71	953	1
71	976	1
71	996	1
71	997	1
71	1001	1
71	1020	1
71	1031	1
71	1032	1
71	1033	1
71	1034	1
72	553	1
72	567	1
73	104	1
73	149	1
73	205	1
73	375	1
73	397	1
73	433	1
73	581	1
73	600	1
73	602	1
73	603	1
73	632	1
73	804	1
73	806	1
73	826	1
73	898	1
73	932	1
74	452	1
74	765	1
74	945	1
74	950	1
74	960	1
75	17	1
75	93	1
75	248	1
75	301	1
75	330	1
75	498	1
75	671	1
75	711	1
75	771	1
75	804	1
75	826	1
75	930	1
75	941	1
76	49	1
76	130	1
76	382	1
76	764	1
76	874	1
77	86	1
77	88	1
77	101	1
77	109	1
77	122	1
77	351	1
77	748	1
77	765	1
77	875	1
77	1001	1
78	130	1
79	201	1
79	310	1
79	481	1
79	671	1
80	457	1
81	201	1
81	936	1
81	1031	1
82	141	1
82	428	1
83	118	1
83	122	1
83	127	1
83	163	1
83	370	1
83	611	1
83	783	1
83	905	1
84	5	1
84	244	1
84	255	1
84	498	1
84	548	1
84	671	1
84	759	1
84	771	1
84	852	1
84	941	1
85	244	1
85	404	1
85	527	1
85	548	1
86	202	1
87	14	1
87	49	1
87	98	1
87	121	1
87	182	1
87	209	1
87	328	1
87	367	1
87	475	1
87	548	1
87	853	1
87	970	1
87	990	1
87	1050	1
88	771	1
88	941	1
88	1031	1
89	806	1
89	932	1
90	316	1
91	52	1
91	154	1
91	382	1
91	406	1
91	427	1
91	486	1
91	548	1
91	717	1
91	734	1
91	771	1
91	858	1
91	968	1
91	1037	1
92	585	1
92	755	1
92	797	1
93	122	1
93	154	1
93	168	1
93	351	1
93	363	1
93	404	1
93	414	1
93	427	1
93	447	1
93	538	1
93	548	1
93	615	1
93	725	1
93	771	1
93	859	1
93	861	1
93	884	1
93	1037	1
94	20	1
94	732	1
94	944	1
95	86	1
95	166	1
95	188	1
95	194	1
95	201	1
95	255	1
95	299	1
95	303	1
95	363	1
95	365	1
95	368	1
95	385	1
95	398	1
95	418	1
95	428	1
95	452	1
95	517	1
95	522	1
95	548	1
95	663	1
95	706	1
95	730	1
95	941	1
95	1031	1
96	17	1
96	20	1
96	481	1
96	867	1
96	941	1
97	351	1
97	385	1
97	717	1
97	730	1
97	861	1
98	154	1
98	188	1
98	252	1
98	385	1
98	427	1
98	450	1
98	481	1
98	541	1
98	613	1
98	663	1
98	761	1
98	861	1
98	875	1
98	940	1
98	963	1
98	1031	1
99	20	1
99	42	1
99	52	1
99	102	1
99	122	1
99	154	1
99	196	1
99	201	1
99	212	1
99	268	1
99	310	1
99	382	1
99	387	1
99	403	1
99	406	1
99	428	1
99	431	1
99	610	1
99	717	1
99	765	1
99	771	1
99	875	1
99	1001	1
100	3	1
100	14	1
100	46	1
100	64	1
100	166	1
100	192	1
100	196	1
100	244	1
100	268	1
100	269	1
100	403	1
100	486	1
100	548	1
100	566	1
100	632	1
100	640	1
100	717	1
100	736	1
100	756	1
100	771	1
100	822	1
100	875	1
100	941	1
100	1027	1
100	1031	1
100	1042	1
100	1047	1
101	7	1
101	17	1
101	32	1
101	42	1
101	46	1
101	52	1
101	60	1
101	86	1
101	88	1
101	154	1
101	166	1
101	194	1
101	255	1
101	268	1
101	270	1
101	299	1
101	303	1
101	304	1
101	351	1
101	363	1
101	371	1
101	385	1
101	402	1
101	404	1
101	406	1
101	466	1
101	472	1
101	486	1
101	501	1
101	527	1
101	539	1
101	548	1
101	613	1
101	694	1
101	706	1
101	717	1
101	724	1
101	747	1
101	756	1
101	765	1
101	826	1
101	838	1
101	867	1
101	875	1
101	941	1
102	144	1
102	436	1
102	812	1
102	1038	1
103	20	1
103	114	1
103	121	1
103	351	1
103	403	1
103	541	1
103	771	1
103	826	1
103	874	1
104	5	1
104	8	1
104	14	1
104	46	1
104	52	1
104	61	1
104	69	1
104	76	1
104	102	1
104	103	1
104	122	1
104	144	1
104	146	1
104	148	1
104	166	1
104	168	1
104	179	1
104	185	1
104	186	1
104	201	1
104	206	1
104	208	1
104	224	1
104	225	1
104	242	1
104	244	1
104	304	1
104	348	1
104	351	1
104	355	1
104	363	1
104	371	1
104	382	1
104	400	1
104	403	1
104	406	1
104	407	1
104	427	1
104	436	1
104	450	1
104	452	1
104	463	1
104	489	1
104	527	1
104	536	1
104	539	1
104	541	1
104	553	1
104	557	1
104	603	1
104	614	1
104	641	1
104	643	1
104	647	1
104	666	1
104	670	1
104	694	1
104	707	1
104	717	1
104	741	1
104	750	1
104	752	1
104	760	1
104	765	1
104	771	1
104	776	1
104	798	1
104	803	1
104	804	1
104	812	1
104	825	1
104	826	1
104	842	1
104	858	1
104	861	1
104	874	1
104	875	1
104	878	1
104	889	1
104	902	1
104	905	1
104	930	1
104	953	1
104	989	1
104	1012	1
104	1031	1
104	1038	1
104	1050	1
105	17	1
105	144	1
105	239	1
105	328	1
105	436	1
106	553	1
106	556	1
106	557	1
107	767	1
107	791	1
108	47	1
108	122	1
108	428	1
108	861	1
109	20	1
109	53	1
109	55	1
109	137	1
109	139	1
109	154	1
109	191	1
109	197	1
109	255	1
109	304	1
109	363	1
109	371	1
109	418	1
109	427	1
109	527	1
109	706	1
109	717	1
109	725	1
109	726	1
109	765	1
109	771	1
109	861	1
109	878	1
109	889	1
109	941	1
109	979	1
109	1031	1
110	154	1
110	385	1
110	548	1
111	449	1
111	465	1
111	553	1
111	556	1
111	557	1
111	773	1
111	934	1
111	1031	1
112	197	1
112	268	1
112	269	1
112	406	1
113	486	1
113	671	1
113	941	1
113	1031	1
114	88	1
114	224	1
114	296	1
114	349	1
114	371	1
114	401	1
114	440	1
114	613	1
114	621	1
114	640	1
114	709	1
114	735	1
114	771	1
115	119	1
115	155	1
115	268	1
115	428	1
115	861	1
115	875	1
116	7	1
116	46	1
116	60	1
116	82	1
116	86	1
116	88	1
116	120	1
116	154	1
116	166	1
116	178	1
116	183	1
116	194	1
116	269	1
116	276	1
116	296	1
116	299	1
116	304	1
116	310	1
116	322	1
116	335	1
116	345	1
116	351	1
116	363	1
116	373	1
116	377	1
116	401	1
116	427	1
116	440	1
116	472	1
116	481	1
116	486	1
116	527	1
116	543	1
116	548	1
116	613	1
116	706	1
116	711	1
116	717	1
116	724	1
116	756	1
116	765	1
116	771	1
116	849	1
116	861	1
116	875	1
116	905	1
116	941	1
116	971	1
116	1016	1
116	1031	1
117	122	1
117	154	1
117	170	1
117	281	1
117	428	1
118	86	1
118	117	1
118	139	1
118	168	1
118	180	1
118	196	1
118	206	1
118	242	1
118	301	1
118	304	1
118	307	1
118	333	1
118	345	1
118	364	1
118	382	1
118	407	1
118	428	1
118	466	1
118	479	1
118	536	1
118	618	1
118	647	1
118	658	1
118	717	1
118	828	1
118	858	1
118	877	1
118	887	1
118	944	1
119	13	1
119	18	1
119	35	1
119	109	1
119	122	1
119	150	1
119	154	1
119	201	1
119	304	1
119	322	1
119	351	1
119	371	1
119	385	1
119	406	1
119	427	1
119	548	1
119	549	1
119	613	1
119	627	1
119	628	1
119	630	1
119	643	1
119	739	1
119	752	1
119	771	1
119	804	1
119	810	1
119	813	1
119	875	1
119	912	1
119	941	1
119	1049	1
120	14	1
